MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
aik|||bk hacken|||1|||2,1,9,AIK,BK Häcken,1,2,aik,bk hacken,1,,
aik|||degerfors if|||2|||0,1,9,AIK,Degerfors IF,2,0,aik,degerfors if,2,,
aik|||djurgardens if|||2|||0,1,9,AIK,Djurgårdens IF,2,0,aik,djurgardens if,3,,
aik|||halmstads bk|||1|||1,1,9,AIK,Halmstads BK,1,1,aik,halmstads bk,4,,
aik|||if brommapojkarna|||2|||2,1,9,AIK,IF Brommapojkarna,2,2,aik,if brommapojkarna,6,,
aik|||if elfsborg|||1|||2,1,9,AIK,IF Elfsborg,1,2,aik,if elfsborg,7,,
aik|||ifk goteborg|||2|||2,1,9,AIK,IFK Göteborg,2,2,aik,ifk goteborg,8,,
aik|||ifk norrkoping|||0|||3,1,9,AIK,IFK Norrköping,0,3,aik,ifk norrkoping,9,,
aik|||ifk varnamo|||3|||1,1,9,AIK,IFK Värnamo,3,1,aik,ifk varnamo,10,,
aik|||ik sirius|||0|||0,1,9,AIK,IK Sirius,0,0,aik,ik sirius,11,,
aik|||kalmar ff|||1|||1,1,9,AIK,Kalmar FF,1,1,aik,kalmar ff,12,,
aik|||mjallby aif|||1|||0,1,9,AIK,Mjällby AIF,1,0,aik,mjallby aif,14,,
aik|||varbergs bois|||3|||0,1,9,AIK,Varbergs BoIS,3,0,aik,varbergs bois,15,,
bk hacken|||aik|||2|||0,1,9,BK Häcken,AIK,2,0,bk hacken,aik,16,,
bk hacken|||degerfors if|||6|||1,1,9,BK Häcken,Degerfors IF,6,1,bk hacken,degerfors if,17,,
bk hacken|||djurgardens if|||4|||1,1,9,BK Häcken,Djurgårdens IF,4,1,bk hacken,djurgardens if,18,,
bk hacken|||halmstads bk|||3|||2,1,9,BK Häcken,Halmstads BK,3,2,bk hacken,halmstads bk,19,,
bk hacken|||hammarby|||3|||1,1,9,BK Häcken,Hammarby,3,1,bk hacken,hammarby,20,,
bk hacken|||if brommapojkarna|||4|||2,1,9,BK Häcken,IF Brommapojkarna,4,2,bk hacken,if brommapojkarna,21,,
