MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
aik|||bk hacken|||0|||2,1,9,AIK,BK Häcken,0,2,aik,bk hacken,1,,
aik|||djurgardens if|||2|||0,1,9,AIK,Djurgårdens IF,2,0,aik,djurgardens if,2,,
aik|||halmstads bk|||5|||1,1,9,AIK,Halmstads BK,5,1,aik,halmstads bk,4,,
aik|||hammarby if|||1|||0,1,9,AIK,Hammarby IF,1,0,aik,hammarby if,5,,
aik|||if brommapojkarna|||2|||1,1,9,AIK,IF Brommapojkarna,2,1,aik,if brommapojkarna,6,,
aik|||if elfsborg|||2|||1,1,9,AIK,IF Elfsborg,2,1,aik,if elfsborg,7,,
aik|||ifk goteborg|||5|||2,1,9,AIK,IFK Göteborg,5,2,aik,ifk goteborg,8,,
aik|||ifk norrkoping|||6|||2,1,9,AIK,IFK Norrköping,6,2,aik,ifk norrkoping,9,,
aik|||ifk varnamo|||2|||0,1,9,AIK,IFK Värnamo,2,0,aik,ifk varnamo,10,,
aik|||ik sirius|||1|||3,1,9,AIK,IK Sirius,1,3,aik,ik sirius,11,,
aik|||kalmar ff|||1|||2,1,9,AIK,Kalmar FF,1,2,aik,kalmar ff,12,,
aik|||mjallby aif|||1|||0,1,9,AIK,Mjällby AIF,1,0,aik,mjallby aif,14,,
bk hacken|||aik|||4|||1,1,9,BK Häcken,AIK,4,1,bk hacken,aik,16,,
bk hacken|||djurgardens if|||1|||2,1,9,BK Häcken,Djurgårdens IF,1,2,bk hacken,djurgardens if,17,,
bk hacken|||gais|||1|||2,1,9,BK Häcken,GAIS,1,2,bk hacken,gais,18,,
bk hacken|||halmstads bk|||0|||1,1,9,BK Häcken,Halmstads BK,0,1,bk hacken,halmstads bk,19,,
bk hacken|||hammarby if|||2|||1,1,9,BK Häcken,Hammarby IF,2,1,bk hacken,hammarby if,20,,
bk hacken|||if brommapojkarna|||4|||3,1,9,BK Häcken,IF Brommapojkarna,4,3,bk hacken,if brommapojkarna,21,,
bk hacken|||if elfsborg|||3|||5,1,9,BK Häcken,IF Elfsborg,3,5,bk hacken,if elfsborg,22,,
bk hacken|||ifk goteborg|||3|||3,1,9,BK Häcken,IFK Göteborg,3,3,bk hacken,ifk goteborg,23,,
bk hacken|||ifk norrkoping|||1|||2,1,9,BK Häcken,IFK Norrköping,1,2,bk hacken,ifk norrkoping,24,,
bk hacken|||ifk varnamo|||1|||1,1,9,BK Häcken,IFK Värnamo,1,1,bk hacken,ifk varnamo,25,,
