MatchID,MatchDate,DateSource,EventID,EventName,EventSeason,EventStartDate,EventEndDate,RawMatchDate,SourceFile,PlayerA_ID,PlayerA_Name,PlayerA_Nationality,PlayerB_ID,PlayerB_Name,PlayerB_Nationality,WinnerID,Winner_Name,Winner_Nationality,WinnerFromScore,WinnerFromScore_Name,WinnerFromScore_Nationality,ScoreA,ScoreB,FramesA,FramesB,TotalFrames,AFirstAppearance,BFirstAppearance,AGamesBefore,BGamesBefore,AFramesBefore,BFramesBefore,ARating_Before,BRating_Before,AStartRating,BStartRating,ABaseK,BBaseK,AKMultiplier,BKMultiplier,AEffectiveK,BEffectiveK,ExpectedA,ExpectedB,OppWeightA,OppWeightB,ActualScoreA,ActualScoreB,DeltaA,DeltaB,ARating_After,BRating_After,AGamesAfter,BGamesAfter,AFramesAfter,BFramesAfter
9581759,2025-06-22 00:00:00,EventStart_Fallback,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-08-24 02:01:24,matches_2025_all.csv,24,Xiao Guodong,China,1829,Mink Nutcharut,Thailand,24,Xiao Guodong,China,24,Xiao Guodong,China,5,0,5,0,5,FALSE,FALSE,741,274,4930,1214,2893.28863688475,2788.19387512805,2639.14832151539,2739.56525619957,5,5,1,1,5,5,0.64679347098326,0.35320652901674,1,1,1,0,8.83016322541851,-8.83016322541851,2902.11880011017,2779.36371190263,742,275,4935,1219
9581774,2025-06-22 00:00:00,EventStart_Fallback,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-08-24 06:03:51,matches_2025_all.csv,224,Ding Junhui,China,4858,Zhang Hao,China,224,Ding Junhui,China,224,Ding Junhui,China,5,1,5,1,6,FALSE,TRUE,943,0,7344,0,2863.76565375762,2600,2679.65325646999,2600,5,5,1,1,5,5,0.820296436053937,0.179703563946064,1,1,0.833333333333333,0.166666666666667,0.391106918381907,-0.391106918381907,2864.156760676,2599.60889308162,944,1,7350,6
9581791,2025-06-22 00:00:00,EventStart_Fallback,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-08-24 11:21:12,matches_2025_all.csv,12,Judd Trump,England,163,Farakh Ajaib,Pakistan,12,Judd Trump,England,12,Judd Trump,England,5,1,5,1,6,FALSE,FALSE,1418,182,9884,978,2906.16894828084,2710.85301061691,2671.03286202276,2636.98072466308,5,5,1,1,5,5,0.754790802815394,0.245209197184606,1,1,0.833333333333333,0.166666666666667,2.35627591553818,-2.35627591553818,2908.52522419638,2708.49673470138,1419,183,9890,984
9581807,2025-06-22 00:00:00,EventStart_Fallback,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-08-24 06:03:51,matches_2025_all.csv,2249,Umut Dikme,Germany,26,Allan Taylor,England,26,Allan Taylor,England,26,Allan Taylor,England,3,5,3,5,8,FALSE,FALSE,112,385,568,2355,2713.86751779293,2726.6209274666,2645.21492252112,2665.54727990498,5,5,1,1,5,5,0.481654607054716,0.518345392945284,1,1,0.375,0.625,-4.26618428218862,4.26618428218863,2709.60133351074,2730.88711174879,113,386,576,2363
9581811,2025-06-22 00:00:00,EventStart_Fallback,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-08-24 02:01:24,matches_2025_all.csv,202,Mark Allen,Northern Ireland,4857,Tang Hewen,China,202,Mark Allen,Northern Ireland,202,Mark Allen,Northern Ireland,5,2,5,2,7,FALSE,TRUE,1006,0,7367,0,2871.73765127503,2600,2685.54443253342,2600,5,5,1,1,5,5,0.826962020230963,0.173037979769037,1,1,0.714285714285714,0.285714285714286,-3.94367070808371,3.9436707080837,2867.79398056694,2603.94367070808,1007,1,7374,7
9581813,2025-06-22 00:00:00,EventStart_Fallback,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-08-24 02:01:24,matches_2025_all.csv,666,Hossein Vafaei,Iran,4191,Zhou Jinhao,China,666,Hossein Vafaei,Iran,666,Hossein Vafaei,Iran,5,2,5,2,7,FALSE,FALSE,352,26,2509,142,2853.05649947863,2681.64979133206,2684.06094732658,2600,5,5,1,1,5,5,0.728434891541453,0.271565108458547,1,1,0.714285714285714,0.285714285714286,-0.495221203950842,0.49522120395084,2852.56127827468,2682.14501253601,353,27,2516,149
9581819,2025-06-22 00:00:00,EventStart_Fallback,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-08-24 02:01:24,matches_2025_all.csv,96,Robbie Williams,England,3461,Wang Xinbo,China,3461,Wang Xinbo,China,3461,Wang Xinbo,China,4,5,4,5,9,FALSE,FALSE,466,9,3145,73,2783.7361761261,2764.75500542859,2651.32336694362,2778.70549891498,5,5,1,1,5,5,0.527288956258695,0.472711043741305,1,1,0.444444444444444,0.555555555555556,-3.72800303164128,3.72800303164128,2780.00817309446,2768.48300846023,467,10,3154,82
9581822,2025-06-22 00:00:00,EventStart_Fallback,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-08-24 11:21:12,matches_2025_all.csv,946,Zhao Xintong,China,1889,Iulian Boiko,Ukraine,946,Zhao Xintong,China,946,Zhao Xintong,China,5,3,5,3,8,FALSE,FALSE,415,219,2750,1212,2949.08407025135,2783.66924456189,2746.83239914208,2580.80414337437,5,5,1,1,5,5,0.721558260295401,0.278441739704599,1,1,0.625,0.375,-3.86233041181606,3.86233041181606,2945.22173983954,2787.53157497371,416,220,2758,1220
9581760,2025-06-22 09:02:19,MatchDate_Modern,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-06-22 09:02:19,matches_2025_all.csv,2066,Ishpreet Singh Chadha,India,1160,Yao Pengcheng,China,2066,Ishpreet Singh Chadha,India,2066,Ishpreet Singh Chadha,India,5,1,5,1,6,FALSE,FALSE,71,18,446,96,2795.18476920179,2660.85359578101,2746.91817354387,2682.87975128051,5,5,1,1,5,5,0.684228352690805,0.315771647309195,1,1,0.833333333333333,0.166666666666667,4.47314941927585,-4.47314941927585,2799.65791862107,2656.38044636174,72,19,452,102
9581765,2025-06-22 09:02:19,MatchDate_Modern,2335,Wuhan Open Qualifiers,2025,2025-06-22 00:00:00,2025-06-24 00:00:00,2025-06-22 09:02:19,matches_2025_all.csv,2469,Wu Yize,China,1045,Louis Heathcote,England,1045,Louis Heathcote,England,1045,Louis Heathcote,England,2,5,2,5,7,FALSE,FALSE,154,221,1123,1309,2853.19251564677,2772.54176028162,2698.73792218145,2624.71055850468,5,5,1,1,5,5,0.614025005736222,0.385974994263778,1,1,0.285714285714286,0.714285714285714,-11.4908752007678,11.4908752007678,2841.701640446,2784.03263548239,155,222,1130,1316
