MatchID,EventID,EventName,EventSeason,EventStartDate,EventEndDate,PlayerA_ID,PlayerB_ID,ScoreA,ScoreB,WinnerID,MatchDate,SourceFile
79,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,1,2,4,0,1,2010-08-01T10:00:00Z,matches_2010_event_1.csv
80,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,1,3,4,3,1,2010-08-01T10:00:00Z,matches_2010_event_1.csv
81,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,2,4,4,1,2,2010-08-01T10:00:00Z,matches_2010_event_1.csv
82,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,3,5,4,0,3,2010-08-01T10:00:00Z,matches_2010_event_1.csv
83,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,1,6,4,3,1,2010-08-01T10:00:00Z,matches_2010_event_1.csv
84,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,4,7,4,2,4,2010-08-01T10:00:00Z,matches_2010_event_1.csv
85,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,2,8,4,2,2,2010-08-01T10:00:00Z,matches_2010_event_1.csv
86,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,5,9,4,1,5,2010-08-01T10:00:00Z,matches_2010_event_1.csv
87,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,3,10,4,2,3,2010-08-01T10:00:00Z,matches_2010_event_1.csv
88,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,6,11,4,2,6,2010-08-01T10:00:00Z,matches_2010_event_1.csv
89,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,1,12,4,0,1,2010-08-01T10:00:00Z,matches_2010_event_1.csv
90,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,4,13,4,2,4,2010-08-01T10:00:00Z,matches_2010_event_1.csv
91,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,7,14,4,1,7,2010-08-01T10:00:00Z,matches_2010_event_1.csv
92,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,8,15,4,3,8,2010-08-01T10:00:00Z,matches_2010_event_1.csv
93,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,2,16,4,3,2,2010-08-01T10:00:00Z,matches_2010_event_1.csv
94,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,5,17,4,3,5,2010-08-01T10:00:00Z,matches_2010_event_1.csv
95,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,9,18,4,2,9,2010-08-01T10:00:00Z,matches_2010_event_1.csv
96,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,10,19,4,3,10,2010-08-01T10:00:00Z,matches_2010_event_1.csv
97,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,3,20,4,1,3,2010-08-01T10:00:00Z,matches_2010_event_1.csv
98,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,11,21,4,2,11,2010-08-01T10:00:00Z,matches_2010_event_1.csv
99,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,6,22,4,2,6,2010-08-01T10:00:00Z,matches_2010_event_1.csv
100,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,12,23,4,2,12,2010-08-01T10:00:00Z,matches_2010_event_1.csv
101,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,1,24,4,2,1,2010-08-01T10:00:00Z,matches_2010_event_1.csv
102,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,13,25,4,2,13,2010-08-01T10:00:00Z,matches_2010_event_1.csv
103,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,4,26,4,1,4,2010-08-01T10:00:00Z,matches_2010_event_1.csv
104,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,14,27,4,1,14,2010-08-01T10:00:00Z,matches_2010_event_1.csv
105,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,7,28,4,1,7,2010-08-01T10:00:00Z,matches_2010_event_1.csv
106,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,15,29,4,3,15,2010-08-01T10:00:00Z,matches_2010_event_1.csv
107,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,8,30,4,3,8,2010-08-01T10:00:00Z,matches_2010_event_1.csv
108,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,16,31,4,2,16,2010-08-01T10:00:00Z,matches_2010_event_1.csv
109,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,2,32,4,1,2,2010-08-01T10:00:00Z,matches_2010_event_1.csv
110,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,5,33,4,0,5,2010-08-01T10:00:00Z,matches_2010_event_1.csv
111,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,17,34,4,1,17,2010-08-01T10:00:00Z,matches_2010_event_1.csv
112,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,9,35,4,2,9,2010-08-01T10:00:00Z,matches_2010_event_1.csv
113,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,18,36,4,3,18,2010-08-01T10:00:00Z,matches_2010_event_1.csv
114,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,19,37,4,3,19,2010-08-01T10:00:00Z,matches_2010_event_1.csv
115,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,10,38,4,3,10,2010-08-01T10:00:00Z,matches_2010_event_1.csv
116,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,20,39,4,3,20,2010-08-01T10:00:00Z,matches_2010_event_1.csv
117,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,3,40,4,3,3,2010-08-01T10:00:00Z,matches_2010_event_1.csv
118,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,21,41,4,1,21,2010-08-01T10:00:00Z,matches_2010_event_1.csv
119,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,11,42,4,1,11,2010-08-01T10:00:00Z,matches_2010_event_1.csv
120,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,6,43,4,3,6,2010-08-01T10:00:00Z,matches_2010_event_1.csv
121,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,22,44,4,2,22,2010-08-01T10:00:00Z,matches_2010_event_1.csv
122,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,12,45,4,2,12,2010-08-01T10:00:00Z,matches_2010_event_1.csv
123,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,23,46,4,3,23,2010-08-01T10:00:00Z,matches_2010_event_1.csv
124,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,24,47,4,2,24,2010-08-01T10:00:00Z,matches_2010_event_1.csv
125,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,1,48,4,2,1,2010-08-01T10:00:00Z,matches_2010_event_1.csv
126,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,25,49,4,3,25,2010-08-01T10:00:00Z,matches_2010_event_1.csv
127,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,13,50,4,0,13,2010-08-01T10:00:00Z,matches_2010_event_1.csv
128,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,4,51,4,2,4,2010-08-01T10:00:00Z,matches_2010_event_1.csv
129,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,26,52,4,2,26,2010-08-01T10:00:00Z,matches_2010_event_1.csv
130,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,14,53,4,0,14,2010-08-01T10:00:00Z,matches_2010_event_1.csv
131,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,27,54,4,2,27,2010-08-01T10:00:00Z,matches_2010_event_1.csv
132,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,28,55,4,1,28,2010-08-01T10:00:00Z,matches_2010_event_1.csv
133,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,7,56,4,3,7,2010-08-01T10:00:00Z,matches_2010_event_1.csv
134,1,Players Tour Championship Event One,2010,2010-06-24,2010-06-27,29,57,4,3,29,2010-08-01T10:00:00Z,matches_2010_event_1.csv
